movie_id,title,tags
205775,In the Heart of the Sea,"In the winter of 1820, the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will, and an almost human sense of vengeance. The real-life maritime disaster would inspire Herman Melville’s Moby Dick. But that told only half the story. “Heart of the Sea” reveals the encounter’s harrowing aftermath, as the ship’s surviving crew is pushed to their limits and forced to do the unthinkable to stay alive. Braving storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the value of their lives to the morality of their trade, as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down. Thriller Drama Adventure Action History suicide ocean sea hunger shipwreck ship whale basedontruestory stranded survival whaling death newengland lostatsea basedontrueevents whalingship starvation 19thcentury cannibalism referencetomobydick whaleoil nantucket OwenChase GeorgePollard MatthewJoy RonHoward"
11692,The Adventures of Pluto Nash,"The year is 2087, the setting is the moon. Pluto Nash, the high-flying successful owner of the hottest nightclub in the universe, finds himself in trouble when he refuses to sell his club to lunar gangster Mogan, who just happens to be helping the mysterious Rex Crater mastermind a plan to take over the entire moon. Action Comedy ScienceFiction moon casino bar nightclub future mafiaboss lasergun PlutoNash Bruno DinaLake RonUnderwood"
22972,Green Zone,"During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission. War Action Adventure Drama Thriller weaponofmassdestruction baghdad iraqi  RoyMiller ClarkPoundstone MartinBrown PaulGreengrass"
227973,The Peanuts Movie,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest back home. Animation basedoncomicstrip family 3d charliebrown snoopy CharlieBrown(voice) Snoopy/Woodstock(voice--archive) PeppermentPatty(voice) SteveMartino"
29193,The Spanish Prisoner,An employee of a corporation with a lucrative secret process is tempted to betray it. But there's more to it than that. Crime Drama Mystery Thriller dialogue confidence invention independentfilm JimmyDell JoeRoss Mr.Klein DavidMamet
1734,The Mummy Returns,"Rick and Evelyn O'Connell, along with their 8 year old son Alex, discover the key to the legendary Scorpion King's might, the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn't above kidnapping its new bearer, Alex, to gain control of Anubis' otherworldly army. Adventure Action Fantasy son ancientegypt bracelet RichardO'Connell EvelynCarnahanO'Connell/PrincessNefertiri JonathanCarnahan StephenSommers"
3131,Gangs of New York,"It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area. Drama History Crime fire irish-american immigrant gangwar pickpocket ship gangofthieves butcher pig army rescue gang AmsterdamVallon Bill'TheButcher'Cutting JennyEverdeane MartinScorsese"
76758,The Flowers of War,"A Westerner finds refuge with a group of women in a church during Japan's rape of Nanking in 1937. Posing as a priest, he attempts to lead the women to safety. Drama History War forcedprostitution childrape JohnMiller YuMo MajorLi ZhangYimou"
9408,Surf's Up,"Cody is a surfing penguin from Shiverpool who dreams of making it big and being like his idol Big Z. On his journey he discovers his talents are not all he thinks they are and he must learn to accept that their is more to surfing than fame and fortune. Surf's Up is a 2007 American computer-animated mockumentary film produced by Sony Pictures Animation and distributed by Columbia Pictures and ImageWorks Studios. It stars the voices of Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder among others. Animation Comedy Family sea worldcup surfer wave surfboard giantwave worldchampion idol mockumentary CodyMaverick BigZ/Geek LaniAliikai AshBrannon ChrisBuck"
9890,The Stepford Wives,"What does it take to become a Stepford wife, a woman perfect beyond belief? Ask the Stepford husbands, who've created this high-tech, terrifying little town. Action Comedy ScienceFiction android housewife transformation JoannaEberhart WalterKresby BobbieMarkowitz FrankOz"
855,Black Hawk Down,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground. Action History War prisonersofwar wound somalia warlord famine deltaforce rescueoperation SSgt.MattEversmann Spec.JohnGrimes Capt.MikeSteele RidleyScott"
77953,The Campaign,Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives. Comedy politics politician electioncampaign  northcarolinam congressman politicalcandidate moustache politicalcorruption campaignmanager campaignfinance CamBrady MartyHuggins TimWattley JayRoach
18,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity. Adventure Fantasy Action Thriller ScienceFiction clone taxi cyborg egypt future stowaway spacetravel raceagainsttime armsdealer love alien priest endoftheworld goodvsevil shootout policechase cabdriver newyorkcity spaceopera military operasinger resorthotel ancientastronaut archeologist ancientevil cruiseliner KorbenDallas Jean-BaptisteEmmanuelZorg FatherVitoCornelius LucBesson"
37786,Sex and the City 2,"Carrie, Charlotte, and Miranda are all married now, but they're still up for a little fun in the sun. When Samantha gets the chance to visit one of the most extravagant vacation destinations on the planet and offers to bring them all along, they surmise that a women-only retreat may be the perfect excuse to eschew their responsibilities and remember what life was like before they decided to settle down. Comedy Drama Romance CarrieBradshaw CharlotteYork MirandaHobbes MichaelPatrickKing"
10501,The Road to El Dorado,"After a failed swindle, two con-men end up with a map to El Dorado, the fabled ""city of gold,"" and an unintended trip to the New World. Much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods. The only question is, do they take the worshipful natives for all they're worth, or is there a bit more to El Dorado than riches? Adventure Animation Comedy Family gold horse swordfight Miguel(voice) Tulio(voice) Chel(voice) DonMichaelPaul BiboBergeron"
57800,Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world. Animation Comedy Adventure Family bluefootedbooby prehistorictimes meltingice badger elephantseal floatingice landbridge era glaciale deriva Sid(voice) Manny(voice) Scrat(voice) SteveMartino MikeThurmeier"
150689,Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods. Romance Fantasy Family Drama cinderella magic prince fairytale kingdom royalty orphan lostshoe evilstepmother retelling Cinderella LadyTremaine Prince""Kit""Charming KennethBranagh"
7980,The Lovely Bones,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal. Fantasy Drama rape 1970s evidence tree afterlife lossofdaughter serialkiller corpse pedophile teenagelove grieving childhoodsexualabuse basedonyoungadultnovel AbigailSalmon JackSalmon GrandmaLynn PeterJackson"
12,Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way. Animation Family fathersonrelationship harbor underwater fishtank greatbarrierreef missingchild aftercreditsstinger duringcreditsstinger shorttermmemoryloss clownfish fathersonreunion protectivefather Marlin(voice) Dory(voice) Nemo(voice) AndrewStanton"
122,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm. Adventure Fantasy Action elves orcs middle-earth(tolkien) basedonnovel suspicion bravery war honor troll brutality violence ghost endoftrilogy quest swordandsorcery FrodoBaggins GandalftheWhite Aragorn PeterJackson"
